TwitterID,Tweet,Retweets,Replies,Likes,Quotes
SteveDaines,"All tricks, no treats — @JoeBiden &amp; the Democrats’ America is frightening.",33,62,120,1
SteveDaines,RT @GovGianforte: Great news — the North Entrance to @YellowstoneNPS is now OPEN!,10,0,0,0
SteveDaines,.@JoeBiden &amp; the Democrats’ policies are haunting Montanans.,5,32,22,0
SteveDaines,Great news — @YellowstoneNPS’s north entrance and the road to Mammoth Hot Springs will open Tuesday! Another exciting milestone in flood recovery that demonstrates the strength and resolve of Montanans and our local communities.,7,19,32,1
SteveDaines,"Folks in Western Montana are fired UP and ready to send Ryan Zinke back to Washington, DC to protect our Montana values in Congress. RED WAVE — here we come!",25,123,112,10
SteveDaines,.@JoeBiden isn’t fooling anyone--Montanans know that his war on made in America energy is causing price hikes at the pump and breaking the bank.,15,55,43,1
SteveDaines,"Treatment Courts are saving Montanans’ lives, reuniting families and making recovery a reality for Montanans struggling with substance abuse. Glad to be with graduates from Bozeman Treatment Court today to wish them a big congratulations!",5,12,24,2
SteveDaines,"Montana's first responders never hesitate to put their lives on the line for our families and our communities.Today, and every day, we are thankful for the brave men and women that have dedicated their lives to service! #NationalFirstRespondersDay",6,10,23,1
SteveDaines,What happened to Paul Pelosi in his own home is awful and unacceptable. Thinking of Speaker Pelosi’s family during this time and praying for Mr. Pelosi’s full recovery.,7,73,93,7
SteveDaines,Another month of sky-high inflation gutting Montanans’ pocketbooks. We must put an end to @JoeBiden &amp; the Democrats’ fiscal insanity.,20,72,63,3
SteveDaines,The Democrats’ unchecked recklessness has gone on long enough — Montanans deserve transparency on the repercussions of this inflation nightmare and spending madness.,12,54,37,3
SteveDaines,Every day @JoeBiden leaves our southern border wide-open means another day of illegal drugs flooding our communities. Montanans deserve better.,12,74,88,4
SteveDaines,"Thank you, Eric, for all you do to teach MT’s next generation of leaders! #MontanaProud",3,9,12,0
SteveDaines,"First, @JoeBiden and the Democrats cancelled the Keystone XL pipeline. Then, they tacked on $25 billion tax hikes on American-made energyNow, Biden’s draining the Strategic Petroleum Reserve. Face it — Democrats are out of touch with America’s energy needs.",78,158,288,17
SteveDaines,The cost of living in America is more expensive because of @JoeBiden and the Democrats’ reckless spending. Montanans can’t afford this fiscal madness.,49,142,230,15
SteveDaines,Terrible news but not surprising. More evidence that extended schools closures badly harmed our nation’s children.,3,35,26,4
SteveDaines,.@JoeBiden’s open southern border has devastating consequences for our Montana communities.We have to secure the border and stop the flood of deadly fentanyl into our state.,25,106,68,5
SteveDaines,RT @FoxBusiness: Montana Sen. @SteveDaines blasts PayPal for 'Orwellian' misinformation policy sent out 'in error',10,0,0,0
SteveDaines,Glad to see @JoeBiden’s unfair student loan bailout policy that benefited the elite at the expense of hardworking Montanans put to a temporary stop. It must be put to bed once and for all.,12,79,52,5
SteveDaines,"Montana is open for business, and @JoeBiden’s administration and the Democrats should take note of Montana’s success under Governor Gianforte.",6,49,32,4
SteveDaines,Bank loans should be based on credit worthiness—not wokeness.,4,57,40,3
SteveDaines,.@JoeBiden — unleash American energy. Stop Depleting the Strategic Petroleum Reserve.,24,99,106,1
SteveDaines,"RT @GovGianforte: Beautiful morning in Havre recognizing the Waid Family with our Forest Products Award. In 2007, the Waids began Bear Paw…",4,0,0,0
SteveDaines,Under @JoeBiden and the Democrats: Prices are sky-high.The southern border is wide open.Our communities are less safe.,2,45,31,3
SteveDaines,"The Strategic Petroleum Reserve is meant to be used as a last resort in emergency situations, not a band-aid solution for @JoeBiden and the Democrats’ anti-Made in America energy policies on the eve of midterm elections.",30,85,100,7
SteveDaines,".@JoeBiden's southern border crisis has opened our communities to deadly drugs like fentanyl.These drugs are taking lives, destroying families and wreaking havoc on our communities.",9,28,33,5
SteveDaines,RT @GovGianforte: Montana will continue to embrace every opportunity to be a leader in energy innovation.,4,0,0,0
SteveDaines,RT @westerncaucus: Chairman @RepNewhouse and @RepScottPeters introduced the bipartisan Root &amp; Stem Act to give federal land management agen…,4,0,0,0
SteveDaines,Border security is national security.Energy security is national security.@JoeBiden’s broken policies are making America less safe.,46,153,198,9
SteveDaines,RT @JohnCornyn: Ds to American struggling under a 40 year high inflation rate:  Let them eat cake?,53,0,0,0
SteveDaines,.@JoeBiden and the Democrats are running our economy and energy independence into the ground.,54,307,290,15
SteveDaines,"Great morning celebrating the grand opening of @BillingsClinic Bozeman. Growing up in Bozeman, I’m happy to see this world-class health facility serve the Gallatin Valley. Thank you to the healthcare heroes, staff &amp; all who made this possible.",3,12,17,1
SteveDaines,The @YellowstoneNPS Northeast Entrance reopens tomorrow!This is a testament to the resilience of Montanans when we come together to get something done.,4,35,32,0
SteveDaines,"Under @JoeBiden, our southern border is wide open, inflation is soaring and traditional Made in America energy is being stifled.",8,86,44,7
SteveDaines,"First, @JoeBiden kills traditional American energy &amp; begs OPEC to produce more. Now, reports say he asked OPEC to hold off on their decision to slow production until after the election.Americans will see right through this sham of a plan.",40,82,94,7
SteveDaines,"Nationally, inflation is up 8.2%, and in Montana, it’s at a whopping 9.6%. Nearly everything is costing more for Montana families because of the Democrats’ reckless policies.",15,85,85,3
SteveDaines,"Happy birthday to the @USNavy!  247 years of defending American freedom and proving to be the most powerful Navy in the world. Today, and every day, we are thankful for the service of America’s Sailors!",4,22,27,0
SteveDaines,Another month of sky-high inflation means another month of Montana families struggling to put food on the table and gas in their pickups. When will @JoeBiden and the Democrats wake up and put an end to their reckless policies and wasteful spending?,18,81,58,1
SteveDaines,RT @KJJRAM: Montana Loggers are the best! #LoggerDay,7,0,0,0
SteveDaines,Another month of rising prices for Montana families because of @JoeBiden and the Democrats’ disastrous policies.,6,46,22,1
SteveDaines,"Happy National Farmers Day to Montana’s hardworking farmers who help drive Montana’s economy and work hard to feed our state, nation and the rest of the world.",7,11,24,1
SteveDaines,RT @henryrodgersdc: EXCLUSIVE: Sen. Steve Daines Demands Veterans Affairs Sec. Denis McDonough Rescind Rule Permitting Abortion Services…,6,0,0,0
SteveDaines,I stand WITH our brave border patrol agents and AGAINST @JoeBiden’s woke White House doing everything they can to weaken our border security.,30,62,104,6
SteveDaines,We can either have more logging trucks leaving our forests or more fire trucks entering them.  Let this National Loggers Day be a reminder of all they do to keep our communities safe and our forests healthy.,31,26,97,2
SteveDaines,It’s Women in Small Business Month! Montana women like Riza and Laurie of Tumblewood Teas contribute so much to our communities and help make Montana the Last Best Place.,4,27,18,1
SteveDaines,"Experts estimate @JoeBiden’s reckless student loan bailout will cost hundreds of billions of U.S. taxpayer dollars, adding fuel to the inflation fire and costing the average taxpayer $2,000 a year. Insanity.",18,59,55,0
SteveDaines,"RT @GovGianforte: On National Fallen Firefighters Memorial Day, Montana honors our fallen fire heroes, including Tim Hart, a West Yellowsto…",13,0,0,0
SteveDaines,"This week, authorities seized 12 THOUSAND pills laced with fentanyl in Montana, saving countless lives..@JoeBiden’s open southern border is directly impacting Montana communities.",26,116,79,3
SenatorTester,"Your Big Sandy Pioneers are state champions! 🏆🏈Enjoyed watching these two great teams play today, and they should both be incredibly proud of their historic runs this season.",4,1,125,1
SenatorTester,"It's a great day for some 🏈, and there's no better game on television than the battle under the big sky—the Brawl of the Wild.Looking forward to another classic Cat-Griz showdown. Or is it Griz-Cat? #GamedayinBozeman",15,10,152,1
SenatorTester,"Now, as their Senator, it's my job to represent every Montanan without playing favorites...But I'm going to have to break that rule on Saturday and am looking forward to watching Big Sandy bring it home. Go Pioneers!",4,2,113,0
SenatorTester,"We've got a double header in Big Sky Country, folks.Tomorrow the Cats battle the Griz in the Brawl of the Wild, and then the undefeated Big Sandy High Pioneers take on the unbeaten Broadview-Lavina Pirates for the 6-man football state championship.",2,4,102,0
SenatorTester,"Yesterday, I met with the Foreign Affairs Committee of the Parliament of Finland to discuss the important military and diplomatic partnership between our two nations. As Defense Chairman, it's critical that I meet with our allies to assess the needs of American forces abroad.",11,5,129,1
SenatorTester,RT @FedFireJC: Great news in #iafffedfire world. The First Responder Fair Retire Act (HR521/S129) has passed both house and is expected to…,17,0,0,0
SenatorTester,"RT @FLEOAORG: FLEOA is extremely proud to announce the unanimous passage of the Fair RETIRE Act. We applaud @SenatorTester, @SenatorCollins…",10,0,0,0
SenatorTester,"@SenatorCollins This is for Montanans like Bob Beckley—a Missoula smokejumper who broke his back while fighting a wildfire in the Selway Bitterroot Wilderness area.When he returned to work in an administrative position, he lost his enhanced benefits. That's just wrong, and my bill will fix it.",19,3,103,0
SenatorTester,"PASSED: @SenatorCollins' and my bipartisan First Responders Fair RETIRE Act is headed to the President's desk to be signed into law.Our first responders are first on the scene to keep us safe, and we owe them their full retirement benefits if they get hurt on the job.",99,19,552,2
SenatorTester,"The PACT Act is the result of a decade-long effort to right our wrongs and deliver toxic-exposed veterans the long-overdue health care and benefits they earned.We've really got to get this done right, which is why I pressed VA officials this week on their plan to implement it.",31,10,143,2
SenatorTester,"Look, I've lived my whole life on a farm 12 miles west of the nearest small town—so I know how challenging health care access is in rural America.Rural healthcare workers are heroes for what they do, and I'll keep working with them to improve access. #NationalRuralHealthDay",74,15,545,1
SenatorTester,The inaugural meeting of the Senate Big Boys Caucus. @JohnFetterman,1129,161,16060,84
SenatorTester,RT @ABCFOXMT: .@CollegeGameDay is officially in MONTANA!,15,0,0,0
SenatorTester,The Billings Head Start crew does a phenomenal job getting Montana kids in Yellowstone and Carbon Counties the care and education they need to succeed at the outset. That's why I'm going to do my job and make sure they get the resources they need to keep changing lives.,24,10,184,0
SenatorTester,Enjoyed getting to know Paul and Terri Hayden from Bigfork this morning. No better way to improve a session day than visiting with some folks from back home.,6,4,99,0
SenatorTester,"This news out of Fort Harrison today is deeply saddening, and I’m in touch with local VA officials and authorities on the ground.Mental health is one of the biggest challenges facing Montanans, and we need to make sure everyone gets the life-saving mental health care they need.",21,7,69,1
SenatorTester,"RT @CollinsWilmot: Shout out to @SenatorTester for helping secure ARPA funding for the City of Helena last year. Since then, the city has…",18,0,0,0
SenatorTester,"From keeping the lights on in Big Sky Country to pushing for better energy policies in Washington, Montana's electric co-ops are always putting in the work. We rely on these folks to power our homes, businesses, farms, and ranches, and I'll always have their backs.",32,19,228,0
SenatorTester,The PACT Act is one of the most important pieces of veterans legislation that we've passed during my time in Congress—so we've got to make sure it's implemented correctly.Follow along as we ensure our toxic-exposed vets get the VA care and benefits they've earned ⬇,32,9,177,2
SenatorTester,"Done this Congress:🔘 Slashed Rx drug prices🔘 Paid down the debt🔘 Delivered for toxic-exposed vets🔘 Invested in infrastructure🔘 Brought jobs back to AmericaStill to do:⚪️ Fund our military⚪️ Combat ag consolidation⚪️ Keep cutting costsLet's finish strong, folks!",88,36,490,6
SenatorTester,"It's not the government's job to decide who Montanans can love and marry, end of story.When the Senate votes today on the Respect for Marriage Act, I will proudly vote YES.",4586,1007,50938,153
SenatorTester,"I agree with Montana law enforcement: We need to boost our early childhood programs that pay huge dividends down the road. Getting the right health, education, and safety resources to Montana kids early is how we make sure they stay healthy, strong, and out of the justice system.",47,7,311,3
SenatorTester,Had a good meeting with President Stiffarm and Tribal leaders from the Fort Belknap Indian Community today. We'll keep working together to address the water and infrastructure needs in Indian Country.,27,4,219,1
SenatorTester,"One year ago today, the largest ever investment in our nation's infrastructure was signed into law.It's a big deal and it's making big impacts in even the smallest communities—communities like Columbia Falls, Montana, which got a $10M grant for sidewalks and roads near schools.",31,8,177,1
SenatorTester,We passed the PACT Act to keep up our end of the bargain to our toxic-exposed veterans. I met today with VA officials Dr. Shereef Elnahal and Mr. Joshua Jacobs ahead of tomorrow’s @SVACDems hearing to ensure we’re doing that as VA implements this law.,24,6,180,1
SenatorTester,"I was proud to work across the aisle and get this bill done last year, and I'm proud today to see it's positive impacts in every corner of our state.These are the kind of lasting solutions that Montanans expect, and I'll keep working to deliver more of them.",18,3,129,0
SenatorTester,"Between roads, bridges, airports, water, internet, public transportation, and fire resiliency, there are more than 150 infrastructure projects happening across the Treasure State—and we're just one year in.This law will be upgrading Montana's communities for years to come.",19,1,125,2
SenatorTester,"One of the biggest ways infrastructure impacts our daily lives is through our water systems.We need to deliver clean drinking water across the state, and this law is helping do that with targeted investments in projects like the Milk River Project.",11,1,66,0
SenatorTester,"Along with our roads and bridges, good airports are essential for keeping our state connected and our economy strong.That's why I made sure the bipartisan infrastructure law invested in Montana's airports of all sizes—from Glacier to Glendive.",9,1,60,0
SenatorTester,"From the very beginning, this investment in fixing our crumbling infrastructure was about creating jobs, growing our local economies, and improving lives across the Treasure State.And right away, Montana topped the nation in new construction jobs.",10,1,66,0
SenatorTester,"One year ago today, I worked with five Republicans, four Democrats, and the White House to get our bipartisan infrastructure bill signed into law.And one year later, Montana's seeing results. Let's recap:",139,25,1115,10
SenatorTester,"NEWS: Montana's outdoor recreation economy grew by *30%* from 2020 to 2021.Expanding access to public lands doesn't just improve hunting, fishing, and other outdoor opportunities—it creates new jobs, attracts new businesses, and boosts our rural communities.",51,13,409,3
SenatorTester,"We got a heck of a lot done this Congress, but it's time to run through the tape. Whether it's funding the government and military or continuing to cut costs, we've got to check politics at the door and keep delivering for families in Montana and across the country #FlameDuck🔥🦆",43,18,392,1
SenatorTester,Veterans need to be able to access their hard-earned health care and benefits no matter where they live. That’s why I'm working hard to improve VA's travel reimbursement program for veterans in rural places like Montana.,21,7,136,1
SenatorTester,Welcome to Big Sky Country. We’ve been waiting for you guys. Get ready for a good time!,24,5,304,2
SenatorTester,"Honoring our veterans is about more than thanking them for their service—it's about ensuring they get the care, benefits, and respect they earned.This year, we finally did right by our toxic-exposed veterans and passed the PACT Act. Hear from some MT vets about what that means:",52,14,222,0
SenatorTester,"Had the honor of celebrating Veterans Day with Montana vets, students, and the local community at Lockwood High School. As Chairman of the Senate Veterans’ Affairs Committee, I’ll keep fighting every day to get our heroes the health care, benefits, and support they’ve earned.",32,14,247,1
SenatorTester,Had a productive breakfast meeting at BW Blacksmith with some Billings city officials. We’ll keep working together to improve the lives of everyone who calls the Magic City home.,10,7,113,1
SenatorTester,Can’t visit the Magic City without catching up with Scott Fredricks. Great to join KYYA and @VoicesofMT at Perkins for a special Veterans Day program honoring Montanans who’ve served.,17,8,177,2
SenatorTester,Joined KTVQ’s @AndrearLutz and the @bigjshow this morning to talk about how we’re delivering for our men and women in uniform through our work on the Senate Veterans’ Affairs Committee.,13,7,86,1
SenatorTester,"RT @SVACDems: On Veterans Day, we celebrate our veterans and their families and honor their enduring sacrifices. Let’s do right by their se…",13,0,0,0
SenatorTester,"America would not be here today if not for the sacrifices of our fighting men and women and their families. Our veterans are at the core of what makes this country the greatest in the world, and we need to keep delivering for them—just as they've delivered for us. #VeteransDay",85,23,611,2
SenatorTester,And a friendly reminder for every other proud public land owner out there: Entrance to all national parks is free tomorrow for Veterans Day—if you can brave the cold!,13,3,84,0
SenatorTester,"We owe our veterans a debt of gratitude we can never repay. But as a small token of our thanks, Congress passed a law to grant veterans and Gold Star family members free lifetime passes to national parks and other federal public lands. Get yours tomorrow!",33,9,220,2
SenatorTester,Hey @CollegeGameDay—it's time to come on out to the best state with the best rivalry in the country. The @MSUBobcats are hosting the @UMGRIZZLIES in Bozeman for the one and only Brawl of the Wild.We'll see you there. #GamedayinBozeman,73,22,619,8
SenatorTester,"Way to go, Big Sandy Organics! Kracklin' Kamut is not only the best snack in the Treasure State (just ask @foodandwine), it's also the type of top-notch, value-added ag product that makes this organic farmer from Big Sandy proud.",12,4,88,1
SenatorTester,RT @SVACDems: Happy 247th birthday to @USMC! We owe a debt of gratitude to all the past and present Marines for their service and sacrifice…,11,0,0,0
SenatorTester,Spent this morning taking questions from some whip-smart government students at my alma mater. A big thanks to Mr. Taylor for bringing me back to Big Sandy High School!,37,8,510,3
SenatorTester,"My office is here to help. If you run into any issues with the federal government, send me a note and we'll track down the answers you need:",10,9,72,2
SenatorTester,"The Supreme Court is hearing arguments in this case right now. We should honor Tribal sovereignty and keep kids with their families and their Tribes, full stop. I am proud to join a bipartisan group urging the Court to uphold the Indian Child Welfare Act.",60,6,287,1
SenatorTester,Woke to a balmy 6 below here on the farm. Great time to warm up the kitchen with homemade bread. Smells so awesome as well. Stay warm out there. - Sharla,15,17,519,2
SenatorTester,Always proud to stand with the @IBEW! Creating good-paying American jobs by bringing America into the 21st century should be a no-brainer.,26,5,124,0
SenatorTester,"Election Day in the Last Best Place. It's been 133 years to the day since Montana became the greatest state in the union, and there's no place I'd rather call home.",72,34,878,6
SenatorTester,"Folks, it's Election Day. Your vote is your say in the direction we go in as a country, so it's really important that you make your voice heard. GO VOTE! 🗳️",82,26,409,6
SenatorTester,"So many folks have worked their tails off for the election tomorrow, but especially our volunteer election workers. These heroes are working day and night to ensure our elections are secure and that your voice is heard. They deserve our utmost respect and gratitude.",69,14,459,3
SenatorTester,"There's nothing more essential than clean water, and Montana needs more representatives in Washington who get that.",26,9,81,1
SenatorTester,"I don't take this job lightly. With folks serving our country all around the world, it's critically important that I hear directly from them about the needs in their regions.At home or abroad, I'll always make sure America's bravest have what they need to keep us safe. (8/8)",5,1,61,0
SenatorTester,"What was clear across all of my meetings in Germany, Lithuania, Poland, and my final stop in Denmark is that the United States and our European allies will continue to stand with Ukraine in defense of freedom and democracy. (7/8)",6,2,60,0
SenatorTester,"After receiving another intelligence briefing and meeting more soldiers in Rzeszow, Poland, I visited the office of the United Nations High Commissioner for Refugees to meet with their leadership and hear from two Ukrainian refugees about the war from their perspective. (6/8)",4,1,40,0
SenatorTester,"I was also able to visit the troop training and wellness facilities in Pabradė, Lithuania. There I heard from more American troops, including several Montanans, about their specific needs on the ground. (5/8)",5,1,35,0
SenatorTester,"Then I traveled to Vilnius, Lithuania to meet with the Lithuanian Minister of National Defense and discuss the critical military and diplomatic partnership between our two countries.We'll continue to stand strong with our allies in support of Ukraine and their democracy. (4/8)",5,1,33,0
SenatorTester,"I spent two days in Wiesbaden, Germany meeting with American servicemembers, touring military and medical facilities, and receiving briefings about our nation's military posture in the region. (3/8)",5,1,33,0
SenatorTester,"Our military is the tip of the spear in Europe. So as we work with our allies to support Ukraine against Russia's anti-democracy aggression, I'm making sure the Department of Defense is using our taxpayer resources effectively in the fight for freedom. (2/8)",9,1,39,0
SenatorTester,"As Defense Chairman, it's my job to make sure our troops at home and around the globe have what they need to keep our country safe.And there's no better way to do that than by meeting face-to-face with our brave soldiers, which is why I went to Eastern and Central Europe. (1/8)",49,13,387,2
SenatorTester,"106 years ago today, Montanans elected Jeannette Rankin and sent the first ever Congresswoman to Washington. Jeannette was a trailblazer, and her legacy inspires folks across our state and country to this day.",222,25,1216,22
SenatorTester,"RT @MaritsaGeorgiou: I received this video statement from @SenatorTester , who says he will continue to speak “louder and louder and louder…",15,0,0,0
SenatorTester,"Montana veterans represent the very best of this country, so it’s no surprise they make top-notch business owners who better their communities and our economy.As we wrap up Veterans Small Business Week, we’ve got to keep supporting vet-owned businesses every week of the year.",12,12,67,0
SenatorTester,"🚨 For folks in the Flathead Valley:If you're in need of shelter from this winter storm, the @RedCross has opened an emergency shelter at the Flathead County Fairgrounds in the 4-H Building. More info:",6,5,24,1
SenatorTester,"That's 2⃣2⃣ straight months of job creation and economic growth as a result of our work in Congress.We've still got work to do to keep cutting costs, but what's clear is that investing in American infrastructure and manufacturing means jobs, jobs, and more jobs.",56,21,212,4
SenatorTester,"GOOD NEWS: The number of veterans experiencing homelessness decreased 11% from 2020 to 2022.While I'm encouraged to see our efforts during the pandemic are working, we've got more to do to tackle veterans homelessness. I'll keep fighting to connect every vet with a safe home.",66,18,377,4
SenatorTester,"@MFUfarmers Don't threaten me with a good time, Walt.",0,0,2,0
SenatorTester,"Seniors have paid into Social Security over a lifetime of hard work, and now Republican politicians want to put it on the chopping block.It's plain wrong, and I'll fight like hell against any plan to cut or privatize Montana seniors' hard-earned retirement income.",283,128,951,13
SenatorTester,"Agriculture is the meat and potatoes of Montana's economy and way of life. Expanding in-state meat processing capacity at local ventures like the Montana Premium Processing Co-op not only gives Montana producers a competitive edge, but also drives down meat prices for consumers.",27,14,140,1
SenatorTester,"Earlier this year, we passed the PACT Act and finally upheld our end of the bargain to toxic-exposed veterans.VA has wasted no time in implementing it, and many more veterans can sign up for health care or begin filing benefits claims NOW.Apply here:",78,12,213,3
SenatorTester,"Folks, we’ve got six days left to vote. Our democracy is only as strong as we make it. Please join me in voting and making your voice heard.",16,9,102,1
SenatorTester,"Despite consumers being charged an arm and a leg for meat, America's ranchers are struggling to make it by.Consolidation in the ag industry is killing competition, and everyone is paying for it except the massive corporations leading the charge. It's got to stop.",176,50,794,16
SenatorTester,"Firefighters are essential for keeping Montanans safe, and we cannot leave towns that rely on volunteer departments behind. This grant helps ensure our brave firefighters in De Borgia are ready for any emergency, and I'm proud we made it happen.",9,3,42,1
SenatorTester,"🤣 It’s like I’m looking in a mirror, @KerryDonovanCO. Let me know when you're done fixing that Bobcat and I'll get you set up with my barber for the full flattop.",17,8,216,1
SenatorTester,"The fentanyl coming across our borders is a threat to our communities, plain and simple. I’m working with Republicans and Democrats to pass our Securing America’s Borders Against Fentanyl Act, which invests in the technology needed to fight drug trafficking.",31,36,262,6
SenatorTester,"It’s that time of year again, folks! Starting today, you can enroll in high-quality, low-cost health care plans for 2023 at And thanks to our Inflation Reduction Act, Montana families can save even more on health care costs. So, get covered!",9,7,58,0
SenatorTester,"I want to kick off Military Family Appreciation Month by sending my thanks to all the parents, spouses, kids, and loved ones of our servicemembers. From active duty through the transition back to civilian life, I’ll always have the backs of America’s bravest and their families.",42,20,233,1
SenatorTester,"It's Halloween, so here's something haunting: Election Day is just a few days away and less than half of Montanans who have received mail-in ballots have returned them.There's nothing scarier than not having your voice heard, so make that plan to vote and then get it done!",72,26,332,3
SenatorTester,Kids growing up in small towns across our state need access to reliable transportation—especially for getting to school. I am proud to have worked with Republicans and Democrats to invest in Montana’s public education infrastructure.,27,9,126,2
SenatorTester,"Let's be clear here: This is a leadership issue.Our postal workers in Bozeman are going above and beyond by skipping days off and picking up extra shifts to try to deliver the mail, but Postmaster General DeJoy needs to listen to Montanans and get more staff on the ground ASAP.",33,11,196,3
SenatorTester,"Montanans have long voted by mail, and with Election Day just around the corner, timely mail service couldn't be more critical.But despite our efforts, the @USPS is horribly behind and severely understaffed in Gallatin County—and Postmaster General Louis DeJoy needs to fix it.",132,32,550,14
SenatorTester,"RT @RepSpanberger: Fentanyl trafficking poses a grave threat to our communities.That’s why @SenMarkKelly, @SenatorTester, @RepGarbarino,…",39,0,0,0
SenatorTester,"Public school teachers are foundational to the success of kids and communities across the Treasure State, and students in Great Falls are surrounded by some of the best. Wishing all Great Falls educators a happy #TreasureOurTeachers week.",17,20,147,0
SenatorTester,The attack on Paul Pelosi is despicable and a direct affront to our American democracy. Let’s be clear: this country can’t survive if political violence becomes the norm. Everyone needs to turn down the blatantly divisive language and put our democracy first.,363,204,2408,31
SenatorTester,"Montana's first responders put it all on the line to protect us, and we owe them a big debt of gratitude. On National First Responders Day and every other day, I'm grateful to the folks who run towards danger to keep our families and communities safe.",40,4,202,0
SenatorTester,"Today, I visited the office of the UN High Commissioner for Refugees in Rzeszow, Poland and had the privilege of sitting down with UNHCR leadership and two Ukrainian refugees. Their story is one of true courage, and with the help of UNHCR they are making a home here in Poland.",23,19,252,0
SenatorTester,So glad to see this telehealth service get up and running for our veterans at MSU. Expanding VA's footprint in Montana and throughout rural America has been a major priority of mine as Chairman of the Senate Veterans' Affairs Committee.,8,5,53,0
SenatorTester,"Today, I met with brave soldiers from the 101st Airborne Division in Rzeszow, Poland. Like every American servicemember I've met this week, they've dedicated themselves to defending our freedom and are the tip of the spear in supporting our European Allies. They are true heroes.",48,23,332,4
SenatorTester,It was an honor to meet with Lithuanian Minister of Defence Arvydas Anušauskas in Vilnius to discuss the critical military and diplomatic partnership between our  nations. We continue to stand with Ukraine and our European Allies to combat Russian aggression and defend democracy.,23,8,162,2
SenatorTester,"Proud to be an Argo today! Congratulations to the University of Providence Women’s Basketball Team, who is coming back to the Treasure State with a silver medal from the FISU Americas Games.",5,2,25,0
SenatorTester,"Today, I had the chance to visit with American troops at the Pabradė Training Area outside of Vilnius, Lithuania. I had lunch with Montana servicemembers from the 1st Battalion, 66th Armor Regiment and gave them a Big Sky thank you for their service to our country.",56,13,392,3
SenatorTester,"Montana has a long history of service to country, and today is no different. On National Day of the Deployed, join me in sending thanks to all of our actively deployed servicemembers. As Defense Chairman, I'll always make sure our troops have what they need to keep us all safe.",30,15,200,2
SenatorTester,"Veterans and non-veterans can get rid their unused or expired medicine at secure drop off boxes at the Dr. Joseph Medicine Crow VA Clinic in Billings on October 28, and Fort Harrison VA Medical Center on October 29.",4,0,17,0
SenatorTester,"🚨 VA will be hosting VA Medication Take Back Days on October 28 and 29, allowing folks to safely get rid of unused or expired medicine, including opioids. We've got to fight the national opioid epidemic, and I encourage all Montanans to participate.",16,4,95,0
SenatorTester,"Folks—the election is just 2 weeks away from today. Whether you’re voting early or on election day, make sure you've got a plan to do so. This is how you make your voice heard.",8,18,60,1
SenatorTester,"By cutting out middlemen and investing in local food systems, Montana producers will benefit from better margins and Montana families will receive high-quality food at more affordable prices. It's a win-win—thanks in large part to the American Rescue Plan.",14,6,64,0
SenatorFischer,"This week, I introduced the Recruit and Retain Act to combat this crisis. The bill invests in law enforcement so they can reverse staffing declines and carry out their mission effectively.",2,8,21,2
SenatorFischer,"The constant demonization of men and women in law enforcement has taken a toll. Police departments across the US are now facing massive recruitment/retention challenges, and communities are paying the price.",58,154,430,11
SenatorFischer,The out of control situation at the southern border is only getting worse. When will the Biden administration realize its failed policies have directly contributed to this national security and humanitarian crisis?,47,100,128,3
SenatorFischer,Tony Raimondo was an exceptional leader in manufacturing who worked tirelessly to expand economic opportunities for Nebraskans. T.R. was also a role model for so many. I am keeping his family in my prayers during this difficult time.,5,2,7,0
SenatorFischer,"Appreciated the opportunity to speak with veterans at the American Legion in Omaha today.On behalf of all Nebraskans and a grateful country, we say thank you.",3,13,27,0
SenatorFischer,"RT @StephanieKellyM: Sen. Deb Fischer of Nebraska told Reuters she plans to submit federal legislation with the support of API, a major oil…",9,0,0,0
SenatorFischer,"This Veterans Day, we honor those who have sacrificed so much to protect our country and defend our freedoms. Veterans represent the best of our nation. I hope every Nebraskan will take a few moments today to thank a veteran for their selfless service.",3,9,22,1
SenatorFischer,"Happy Birthday, @USMC! Thank you for 247 years of service to our country. Since 1775, members of the U.S. Marine Corps have put their lives on the line every day to protect our freedoms. #SemperFi",3,9,15,0
SenatorFischer,RT @SenatorWicker: This announcement is a good initial step toward addressing the provisions in @SenatorFischer and my TSA Security Threat…,4,0,0,0
SenatorFischer,"It's Election Day!I encourage all Nebraskans to get out and vote. Polling locations, hours, and other information can be found here:",5,6,25,0
SenatorFischer,"This week, I held a roundtable at @northeastedu on the future of precision ag. Also enjoyed discussing the importance of cybersecurity and expanding broadband access. When ag does well, the state of Nebraska does well.",2,15,10,1
SenatorFischer,"Enjoyed speaking with folks in Wayne this morning. We covered a range of issues, including the importance of affordable childcare, the ongoing impact of inflation, and the benefits of continuing to invest in rural communities.",3,16,25,0
SenatorFischer,Joining @IanMSwanson on @kfabnews shortly. Tune in here ⤵️,4,4,6,0
SenatorFischer,"Deeply troubled to hear of the attack against Speaker Pelosi’s husband, Paul. Violence of any kind is unacceptable and should be condemned. Bruce and I are sending our prayers for Paul’s speedy recovery.",6,28,44,0
SenatorFischer,Great to participate in the groundbreaking of the new Bellevue Readiness Center. I was proud to support this project through my work in the Senate. This new facility will one day serve as the Nebraska National Guard’s top training location.,1,12,15,0
SenatorFischer,"This month, I led a letter to @USGAO seeking answers on the foreseeable shortages of baby formula and the potential impact of sole-source contracting on the market. These shortages should have never happened, and we need to take steps to ensure they never happen again.",1,20,11,0
